恒大精装三室  宜居环境优美 带花园,渝北,157,16586 元/m²,0,1
世茂精装修两房，向采光好，业主诚心出售看房提前联系,渝北,180,25714 元/m²,0,1
渝北照母山之巅 精装正两房 朝中庭,渝北,179.5,21850 元/m²,0,1
北部新区 恒大照母山.山水城三房160万,渝北,160,17748 元/m²,0,0
装修三房 装修保养好 拎包入住 安静可看湖 出行方便,渝北,190,19681 元/m²,0,1
品质开发商 业主住家装修 三房双卫,渝北,180,18750 元/m²,0,0
金开之巅 万科品质两房 爱琴海购物公园 在建十五号线,渝北,160,20253 元/m²,0,0
山水城精装小高层两房，朝中庭，品牌家具家电,渝北,150,18430 元/m²,0,0
北大资源博雅一期**两房，近商圈，配套齐全,渝北,158,25583 元/m²,0,1
照母山 万科城两房165万,渝北,165,22237 元/m²,0,1
恒大精装三房  业主全款  一期出行便利 视野开阔 看湖,渝北,166.8,18742 元/m²,0,0
照母山清水三房   全款证在手  视野好,渝北,170,17504 元/m²,0,0
照母山 融创凡尔赛三期高层三房197万,渝北,197.5,19750 元/m²,0,0
精装三房+业主诚心出售+视野开阔,渝北,173,23082 元/m²,0,1
精装2房户型 环境好 宜居住，正中庭，视野无遮挡,渝北,160,19734 元/m²,0,0
户型方正 坐拥照母山森林公园 价格带车位哦,渝北,200,16949 元/m²,0,0
恒大品质楼盘，正看中庭，视野很好，带家具家电,渝北,151.5,18938 元/m²,0,1
照母山 公园旁协信新都会精装正规三房 只要160万,渝北,165,18132 元/m²,0,0
一楼住宅，成熟商铺，客流稳定，入住率高，可经商自住,渝北,195,20679 元/m²,0,0
楼层好，视野开阔，配套齐全，交通方便,渝北,165,29147 元/m²,0,1
恒大一期全新精装三房，看湖视野开阔，小区环境优雅,渝北,189,21193 元/m²,0,0
此小区*稀缺的双卫户型  找我价格能让感觉到美丽,渝北,170,17699 元/m²,0,0
恒大新装修，带新风系统，视野看湖无遮挡！,渝北,170,18642 元/m²,0,0
北部新区 恒大照母山.山水城三房156万,渝北,156,17619 元/m²,0,0
北部新区 恒大照母山.山水城三房160万,渝北,160,17582 元/m²,1,0
爱琴海精装房+交通方便离商圈近,渝北,185,19159 元/m²,0,1
金隅万科朝南1居室采光好,,,,0,0
北部新区 恒大照母山.山水城三房156万,渝北,156,17619 元/m²,0,0
北部新区 恒大照母山.山水城三房160万,渝北,160,17582 元/m²,1,0
爱琴海精装房+交通方便离商圈近,渝北,185,19159 元/m²,0,1
照母山 万科品质精装三房 采光好，视野好住家安静度高,渝北,182,18204 元/m²,0,1
业主诚心出售  精装宜居  全实木家具,渝北,172,17937 元/m²,0,1
"精装小洋房，户型方正，中间楼层,",渝北,170,18533 元/m²,0,0
约克郡精装两房，东南朝向，视野开阔,渝北,195,24348 元/m²,0,1
看中庭跃层，安静，二楼跃层私密空间，不受打扰,渝北,180.1,21566 元/m²,0,0
星都会三房，户型方正，视野开阔，业主装修保养得好,渝北,200,21978 元/m²,0,0
照母山片区  两江公元 三房双卫 出行方便 逛街便利,渝北,200,21496 元/m²,0,1
照母山精装三室  依山傍水宜居,渝北,175,19227 元/m²,0,1
康田物业，出门就是公交车站，出行方便。,渝北,152,17385 元/m²,0,0
视野开阔，户型方正，出则繁华，入则安静,渝北,160,17579 元/m²,0,0
视野开阔，正三房清水灵动，业主诚心，多多带看,渝北,192,22021 元/m²,0,1
精装3房，从未住过人，视野开阔,渝北,161.5,16823 元/m²,0,0
照母山 融创凡尔赛二期高层三房175万,渝北,175,18218 元/m²,0,0
精装三房   视野很好   业主诚心,渝北,188,18804 元/m²,0,1
照母山商圈旁，业主自装，领包入住,渝北,159,22705 元/m²,0,1
精装修两房，带家具家电，正规两房，中间楼层视野好,渝北,170,21519 元/m²,0,1
爱琴海 两江名苑 精装小户型洋房 门口公园商圈轻轨,渝北,165,20883 元/m²,0,0
星都会三房，户型方正，视野开阔，业主装修保养得好,渝北,182,19987 元/m²,0,0
山水城一期 精装三房 全套索菲亚衣柜 没有住过人,渝北,163,18389 元/m²,0,0
世茂三期，诚意出售，有钥匙，随时看房子。,渝北,171,20220 元/m²,0,1
北部新区 恒大照母山.山水城三房153万,渝北,152,17044 元/m²,0,0
照母山 康桥融府A区三房175万,渝北,169,22563 元/m²,0,1
照母山精装跃层+环境优美+出行便利+诚心出售+拎包入住,渝北,166,19320 元/m²,0,0
北部新区 恒大照母山.山水城三房165万,渝北,157,17605 元/m²,0,0
楼层采光好，精装修，小区环境好,渝北,200,21789 元/m²,0,0
两江新区照母山世茂茂悦府三期而该三户型,渝北,182,20091 元/m²,0,1
北部新区 恒大照母山.山水城三房158万,渝北,158,17793 元/m²,0,0
金隅万科朝南1居室采光好,,,,0,0
照母山 康桥融府A区三房175万,渝北,169,22563 元/m²,0,1
照母山精装跃层+环境优美+出行便利+诚心出售+拎包入住,渝北,166,19320 元/m²,0,0
北部新区 恒大照母山.山水城三房165万,渝北,157,17605 元/m²,0,0
楼层采光好，精装修，小区环境好,渝北,200,21789 元/m²,0,0
两江新区照母山世茂茂悦府三期而该三户型,渝北,182,20091 元/m²,0,1
北部新区 恒大照母山.山水城三房158万,渝北,158,17793 元/m²,0,0
万科精致两房，全款房诚意出售，品牌家私，看中庭安静,渝北,150,20194 元/m²,0,1
对中庭 毛坯三房 户型方正 业主诚心,渝北,188,21344 元/m²,0,1
房子户型方正，视野开阔，通风采光足，装修保养新。,渝北,166,20862 元/m²,0,0
视野和采光都很好，业主自己装修北欧风，品牌家具家电,渝北,182,19625 元/m²,0,0
满五  精装修  配套齐全  可拎包入住  视野好,渝北,195,21573 元/m²,0,1
照母山 象屿两江公元三期三房168万,渝北,168,19508 元/m²,0,1
康桥融府精装修三房，安静视野好，朝中庭别墅,渝北,170,22667 元/m²,0,1
照母山 华宇上院 精装4房 视野开阔 可拎包入住,渝北,195,17234 元/m²,0,0
光环旁正两房，精装修，全款在手交易安全业主诚心,渝北,198,24146 元/m²,0,1
照母山 北大资源.博雅二期两房188万,渝北,190,24634 元/m²,0,1
照母山 象屿两江公元三期三房190万,渝北,190,20393 元/m²,0,1
约克郡**绝世好房，80平金典户型，朝南视野采光好,渝北,166,20727 元/m²,0,1
山水城一期 看湖三房 视野好 电梯可直达车库,渝北,162,18198 元/m²,0,0
照母山 万科城三房190万,渝北,190,17273 元/m²,0,1
东原品质精装三房，视野开阔，朝南,渝北,190,20116 元/m²,0,0
恒大品质楼盘，精装修，家具家电齐全，业主诚心出售,渝北,175,18263 元/m²,0,1
业主诚心出售，提前预约随时可看。,渝北,198,21801 元/m²,0,0
一期精装3房 朝中庭东南朝向 无抵押,渝北,170,23763 元/m²,0,1
恒大精装修三房，安静不吵，随时可以看房，业主诚心卖,渝北,168,18150 元/m²,0,0
业主诚心出售  房子南向  精装家电 拎包入住,渝北,177.5,19689 元/m²,0,1
大竹林 康田蔚蓝海D区三房164万,渝北,164,18758 元/m²,0,0
照母山 恒大精装房一期精装三房出售,渝北,165,18617 元/m²,0,0
轻轨近 小区好 逛街近 配套齐,渝北,185,21097 元/m²,0,1
万科品质精装三房，视野开阔无遮挡，装修好无噪音。,渝北,195,18750 元/m²,0,1
金隅万科朝南1居室采光好,,,,0,0
照母山 恒大精装房一期精装三房出售,渝北,165,18617 元/m²,0,0
轻轨近 小区好 逛街近 配套齐,渝北,185,21097 元/m²,0,1
万科品质精装三房，视野开阔无遮挡，装修好无噪音。,渝北,195,18750 元/m²,0,1
约克郡汀兰清水三房带车位出售，出行购物方便,渝北,290,29472 元/m²,0,1
融创品质，精装三房，居家舒适， 有山有水,渝北,201,20100 元/m²,0,0
照母山 万科悦府四房500万,渝北,550,28367 元/m²,0,0
照母山 世茂茂悦府（三期高层）三房265万,渝北,265,20613 元/m²,0,1
照母山 融创凡尔赛二期高层三房225万,渝北,225,19604 元/m²,0,0
照母山 万科御澜山三房230万,渝北,232,26667 元/m²,0,1
照母山 协信星都会(高层)三房195万,渝北,195,21170 元/m²,0,0
：两房户型，楼层很好，视野开阔，配套设施齐全,渝北,195,23104 元/m²,0,1
照母山精装洋房，品质小区好房必看,渝北,180,19780 元/m²,0,0
北大资源博雅 清水小三房 近商圈轻轨,渝北,175,23327 元/m²,0,1
北部新区 恒大照母山.翡翠华庭三房171万,渝北,175.1,19033 元/m²,0,0
照母山北大资源博雅小两房，居家装修，业主诚心出售,渝北,171,27603 元/m²,0,1
北部新区 恒大照母山.山水城三房168万,渝北,168,19005 元/m²,0,0
照母山 融创凡尔赛三期高层三房248万,渝北,248,18454 元/m²,0,0
悦来精装修两房，价格适中，业主诚心出售,渝北,72,10406 元/m²,0,1
阳光雅居正两室，户型好，价格优，采光好,渝北,70,10157 元/m²,0,1
西区 阳光雅居两房62万,渝北,62,11923 元/m²,0,1
数据谷旁正规两房，位置好价格好,渝北,77,11074 元/m²,0,1
数据谷旁正规两室，极少的小户型,渝北,71,10263 元/m²,0,1
融创精品单间配套 可租可住，业主诚心出售！,渝北,65,15924 元/m²,0,1
交通便利 楼层好 采光好 业主诚心,渝北,39,11450 元/m²,0,1
数据旁谷正规两房，单价低**！！,渝北,75,11192 元/m²,0,1
盛唐叠彩山一期 1室1厅 南,渝北,37,10863 元/m²,0,1
恒大品质楼盘带花园联排别墅，中户，业主诚意出售,渝北,350,24510 元/m²,0,0
照母山 北大资源.博雅一期三房252万,渝北,260,29385 元/m²,0,1
御景半岛精装洋房  值得拥有,渝北,240,19512 元/m²,0,0
两江新区 盛唐叠彩山一期一房40万,渝北,41,12038 元/m²,0,1
金隅万科朝南1居室采光好,,,,0,0
照母山 北大资源.博雅一期三房252万,渝北,260,29385 元/m²,0,1
御景半岛精装洋房  值得拥有,渝北,240,19512 元/m²,0,0
两江新区 盛唐叠彩山一期一房40万,渝北,41,12038 元/m²,0,1
渝北区 盛唐叠彩山一期1房45万,渝北,45,16334 元/m²,0,1
两江新区 盛唐叠彩山一期一房50万,渝北,51,12750 元/m²,0,1
西区 阳光雅居一房51万,渝北,51,11591 元/m²,0,1
照母山 北大资源.博雅一期四房490万,渝北,498,36618 元/m²,0,1
渝北区 金科.时代中心3房230万,渝北,220,25882 元/m²,0,1
户型方正，使用面积大，中间楼层，朝南朝中庭,渝北,350,26718 元/m²,0,0
此房满两年 中高楼层 采光通风好 位置安静,渝北,230,19492 元/m²,0,0
照母山 协信星都会(高层)三房200万,渝北,200,21739 元/m²,0,0
品质高层小区，正朝南看中庭，急售！,渝北,270,21191 元/m²,0,1
通透格局，户型方正，位置安静，配套设施齐全,渝北,263,19639 元/m²,0,0
照母山 融创凡尔赛一期高层三房250万,渝北,257,21780 元/m²,0,0
照母山 融创凡尔赛二期高层三房230万,渝北,213,18684 元/m²,0,0
北大资源博雅二期 精装三房 中低楼层,渝北,245,27727 元/m²,0,1
顶跃带大露台，看湖看山，上照母山方便，实得面积多,渝北,360,19680 元/m²,0,0
康桥融府 低楼精装修 正规三房端户,渝北,235,24582 元/m²,0,1
大三房户型，楼层很好，视野开阔，户型朝南,渝北,265,20634 元/m²,0,1
渝北区 恒大照母山.御景半岛3房251万,渝北,251,20326 元/m²,0,0
照母山 恒大精装修洋房带花园带两层地下室,渝北,349,26241 元/m²,0,0
渝北区 融创凡尔赛洋房3房320万,渝北,320,25397 元/m²,0,0
视野开阔朝南看湖，业主诚心，装修好,渝北,200,20008 元/m²,0,1
照母山清水三房朝中庭，采光好，住家安静舒适,渝北,240,23442 元/m²,0,1
融创凡尔赛精装三房 住家中式装修 朝中庭 带车位出售,渝北,218,19123 元/m²,0,0
金州商圈旁 临轻轨 清水三房 诚心出售,渝北,196,22273 元/m²,0,1
照母山商圈 北大资源博雅精装三房近轻轨,渝北,220,25143 元/m²,0,1
业主暂时还在出租当中。。。。。。,渝北,205,21156 元/m²,0,1
照母山 建工依山郡三房230万,渝北,230,22549 元/m²,0,1
照母山 龙湖舜山府三房520万,渝北,520,26091 元/m²,0,0
金隅万科朝南1居室采光好,,,,0,0
业主暂时还在出租当中。。。。。。,渝北,205,21156 元/m²,0,1
照母山 建工依山郡三房230万,渝北,230,22549 元/m²,0,1
照母山 龙湖舜山府三房520万,渝北,520,26091 元/m²,0,0
龙湖舜山府大平层，视野开阔，纯玻璃膜墙，诚心出售,渝北,500,24672 元/m²,0,0
照母山 金科.时代中心两房210万,渝北,210,28610 元/m²,0,1
龙湖舜山府，照母山公园旁，位置好，视野开阔,渝北,600,26069 元/m²,0,0
御景半岛洋房朝南视野好楼层位置佳,渝北,275,22358 元/m²,0,0
融创大开发商，业主住家精装三房，急售，急售。,渝北,215,21528 元/m²,0,0
渝北照母山 世茂茂悦府 大四房朝中庭 出门即商圈 围合式小区,渝北,260,20000 元/m²,0,1
照母山 融创凡尔赛三期高层四房280万,渝北,280,20290 元/m²,0,0
照母山 融创凡尔赛三期高层三房235万,渝北,235,20725 元/m²,0,0
品质小区，顶跃洋房，上下三层，随意改动,渝北,298,20000 元/m²,0,0
照母山 华宇.上院四房270万,渝北,270,18621 元/m²,0,1
照母山 凡尔赛 看湖看山精装四房  带地暖,渝北,255,18582 元/m²,0,0
象屿两江公元 3室2厅 西南,渝北,210,18924 元/m²,0,1
出门轻轨重光站  光环购物公园 西大  配套成熟,渝北,240,24014 元/m²,0,1
照母山约克郡北区精装四房 看中庭 价格带车位,渝北,390,29187 元/m²,0,1
照母山约克郡汀兰精装两房 带露台 朝东 诚心出售,渝北,258,26914 元/m²,0,1
协信星都会精装大三房全实木家具朝南,渝北,230,19658 元/m²,0,0
精装三房小洋楼，户型方正，采光好，卧室看照母山公园,渝北,225,25227 元/m²,0,1
渝北区 康桥融府A区4房255万,渝北,250,24092 元/m²,0,1
此房业主诚心出售，纯洋房小区，视野好看公园,渝北,350,26515 元/m²,0,1
照母山 北大资源博雅四期四房260万,渝北,260,21667 元/m²,0,1
业主诚心出售，看房预约，看中庭安静舒适。带租约,渝北,238,18239 元/m²,0,0
全款清水房   近商圈轻轨朝中庭  诚心出售,渝北,252,19660 元/m²,0,1
坐拥照母山公园 享受天然氧吧的大四房,渝北,290,21249 元/m²,0,0
照母山 北大资源博雅四期三房230万,渝北,230,24468 元/m²,0,1
照母山博雅轻轨三房，业主诚心出售,渝北,205,23274 元/m²,0,1
协信品质，业主诚心出售带车位， 随时看房，拎包入住,渝北,205,22395 元/m²,0,0
照母山 建工依山郡三房245万,渝北,249,25215 元/m²,0,1
金隅万科朝南1居室采光好,,,,0,0
照母山博雅轻轨三房，业主诚心出售,渝北,205,23274 元/m²,0,1
协信品质，业主诚心出售带车位， 随时看房，拎包入住,渝北,205,22395 元/m²,0,0
照母山 建工依山郡三房245万,渝北,249,25215 元/m²,0,1
照母山 北大资源博雅四期三房280万,渝北,279.99,27534 元/m²,0,1
照母山 华宇.上院四房220万,渝北,220,19452 元/m²,0,0
北大资源精装大三房，视野开阔，配套齐全,渝北,250,24930 元/m²,0,1
渝北照母山 龙湖品质大平层 中庭位置 满两年可交易,渝北,600,29238 元/m²,0,0
品质小区，精装三房，朝中庭很安静,渝北,235,20476 元/m²,0,0
世茂三期大四房 东南朝向 可看湖（良心推荐）,渝北,275,19902 元/m²,0,1
舜山府一期精装大平层，看房找雷林,渝北,960,35157 元/m²,0,0
楼层好 视野好  看湖  户型方正  一卧一卫,渝北,798,29124 元/m²,0,1
北大资源四期，精装三房双卫，诚心出售,渝北,238,23734 元/m²,0,1
世茂茂悦府三期高层  精装三房215万,渝北,220,24336 元/m²,0,1
一楼带花园，业主诚心卖，户型方正,渝北,278,24030 元/m²,0,1
照母山 北大资源.博雅二期三房245万,渝北,244,26522 元/m²,0,1
湖霞郡精装三房 近轻轨商圈 交通便利 配套设施齐全,渝北,280,20933 元/m²,0,1
约克郡精装三房，业主诚心出售 看房方便,渝北,245,22516 元/m²,0,1
此房业主稳定诚心，户型方正，居家舒适，配套齐全方便,渝北,265,26450 元/m²,0,1
爱琴海清水正规大四方，业主诚心，看出去安静,渝北,229,16680 元/m²,0,1
此房业主诚心出售，标准3个卧室，看整园博园视野景观,渝北,270,28675 元/m²,0,1
两江新区照母山万科精装四房带品牌家具家电视野开阔,渝北,258,19254 元/m²,0,1
洋房，住家安静，朝南，业主诚心出售,渝北,319,22797 元/m²,0,1
坐北朝南，带露台，视野好，横厅设计，好的洋房,渝北,345,24655 元/m²,0,1
照母山 康桥融府A区三房228万,渝北,220,22917 元/m²,0,1
照母山 北大资源博雅四期两房210万,渝北,210,23812 元/m²,0,1
精装三房，临轻轨/临商圈/临School,渝北,225,22833 元/m²,0,1
朝中庭跃层，业主高品质装修四房，全品牌家具家电,渝北,248,21507 元/m²,0,0
龙湖物业，品质楼盘，业主诚心出售。,渝北,232,18572 元/m²,0,1
龙湖品质物业，住家精装修，视野好。,渝北,240,17518 元/m²,0,1
照母山次新小区 清水大三房 出售 户型方正 诚心出售,渝北,230,20363 元/m²,0,0
金隅万科朝南1居室采光好,,,,0,0
照母山 北大资源博雅四期两房210万,渝北,210,23812 元/m²,0,1
精装三房，临轻轨/临商圈/临School,渝北,225,22833 元/m²,0,1
朝中庭跃层，业主高品质装修四房，全品牌家具家电,渝北,248,21507 元/m²,0,0
龙湖物业，品质楼盘，业主诚心出售。,渝北,232,18572 元/m²,0,1
龙湖品质物业，住家精装修，视野好。,渝北,240,17518 元/m²,0,1
照母山次新小区 清水大三房 出售 户型方正 诚心出售,渝北,230,20363 元/m²,0,0
北大一期底跃带前后花园 诚心出售,渝北,532,39949 元/m²,0,1
两江新区 恒大御景半岛 **洋房,渝北,265,21459 元/m²,0,0
渝北区 万科御澜山3房220万,渝北,220,25575 元/m²,0,1
蔡家隆鑫爱琴海4.8米LOFT公寓,北碚,28,6512 元/m²,0,1
渝北区 北大资源博雅四期4房290万,渝北,285,24569 元/m²,0,1
凡尔赛三期看湖看山大四房  住家装修 用材精细,渝北,270,20000 元/m²,0,0
照母山 融创凡尔赛三期高层三房176万,渝北,176,17623 元/m²,0,0
照母山北大资源博雅二期清水两房，业主诚心出售,渝北,202,24512 元/m²,0,1
协信星都会 3室1厅 西南,渝北,230,19630 元/m²,0,0
光环购物商场旁 ，正规三房双卫，装修保养好，诚心卖,渝北,265,22719 元/m²,0,1
Loft公寓，总价低，轻轨旁，通水电气,北碚,36,8372 元/m²,0,1
照母山 北大资源.博雅二期三房220万,渝北,222,25173 元/m²,0,1
北部新区 香港置地约克郡·汀兰三房310万,渝北,310,28722 元/m²,0,1
力帆精装4房+采光好，出行方便，楼下玫瑰天街生活便利,渝北,260,18720 元/m²,0,1
照母山次新小区 清水大三房 出售 户型方正 诚心出售,渝北,210,18592 元/m²,0,0
蔡家爱琴海公寓，实得面积多，地铁6号线,北碚,26,6047 元/m²,0,1
精装品质四房，舒适淡雅，朝两侧，宜居宜乐,渝北,238,18153 元/m²,0,0
"恒大开发商,视野开阔，采光充足，配套齐全，交通方便",渝北,208,21525 元/m²,0,0
正规三房，户型方正采光好，看房方便,渝北,233,19389 元/m²,0,1
看湖+四房+户型方正+视野开阔。,渝北,304.5,22036 元/m²,0,1
渝北区 北大资源博雅四期3房285万,渝北,285,28500 元/m²,0,1
凤林*旁**精装1房低总价出售家具家电齐全,北碚,25,6310 元/m²,0,1
两江新区蔡家自贸区标准一室一厅业主诚心出售,北碚,30,6201 元/m²,0,1
loft公寓，使用面积大，近轻轨，配套完善,北碚,36,6747 元/m²,0,1
金隅万科朝南1居室采光好,,,,0,0
loft公寓，使用面积大，近轻轨，配套完善,北碚,36,6747 元/m²,0,1
照母山 世茂茂悦府（三期高层）三房250万,渝北,250,20804 元/m²,0,1
照母山 万科御澜山三房200万,渝北,230,26250 元/m²,0,0
蔡家 中庚城阳光里一房28.8万,北碚,28.8,11009 元/m²,0,1
总价低，轻轨旁，三通     实得面积高,北碚,26,7879 元/m²,0,1
业主诚心卖房子，户型好，视野好,北碚,23,6970 元/m²,0,1
loft公寓，一层当两层用5.1米层高，配套成熟,北碚,38,8273 元/m²,0,1
建工新上三房双卫，精装带地暖，诚心出售,渝北,235,22934 元/m²,0,1
**公寓出售，近轻轨，楼下买东西方便。,北碚,37,6852 元/m²,0,1
照母山 龙湖舜山府五房1150万,渝北,1150,28508 元/m²,0,0
隆鑫爱琴海 1室2厅 东,北碚,22,6611 元/m²,0,1
蔡家一室一厅还建房，房产证在手随时可以交易,北碚,30,6061 元/m²,0,1
总价低近轻轨公寓，5.1米挑高。,北碚,32,7442 元/m²,0,1
复地山与城+装修很好的洋房+带一百多平花园,南岸,198,17375 元/m²,0,0
南坪+南山+正规三房装修出售+业主诚心卖,南岸,150,13158 元/m²,0,0
万科金域学府时光里 3室2厅 东南,南岸,119,17000 元/m²,0,1
鲁能泰山7号十二街区 2室2厅 南,渝北,145,25893 元/m²,0,1
香港置地 清水三室，近公园商圈轻轨，看房方便。,渝北,195,20147 元/m²,0,0
中央公园 中交中央公园悦颂三房176万,渝北,175,18446 元/m²,0,0
公园两房，中高楼层，业主诚心出售.,渝北,131,20194 元/m²,0,1
近轻轨，精装修，拎包入住，住家舒适,渝北,155,17033 元/m²,0,1
南山绿肺，正规两房，户型方正，住家适宜,南岸,117,14086 元/m²,0,0
轻奢自住两房 近轻轨 临公园 换房急售,渝北,143.9,25696 元/m²,0,1
南山 复地山与城（三期）两房118万,南岸,118,14217 元/m²,0,0
业主急售，鲁能泰山12街区，经典两房带外阳台,渝北,130,23214 元/m²,0,1
江边大3室，住家精装修，家具家电齐全，不漏水诚心卖,南岸,80,8080 元/m²,0,0
精装跃层，交通方便，配套成熟，业主诚心出售,渝北,150,16345 元/m²,0,1
中央公园 鲁能泰山7号十七街区两房147万,渝北,147,21304 元/m²,0,1
此房户型端正，出行方便，配套齐全，近公园,渝北,130,24776 元/m²,0,1
西区 中航翡翠城高层四房145万,渝北,145,15934 元/m²,0,1
金隅万科朝南1居室采光好,,,,0,0
西区 中航翡翠城高层四房145万,渝北,145,15934 元/m²,0,1
近轻轨 居家清水正两房 户型方正 采光好,渝北,155,24888 元/m²,0,1
金茂精装两房，业主装修了没住过，诚心卖,渝北,164.5,26532 元/m²,0,1
十二街区三室两厅双卫， 户型方正，采光很好,渝北,200,22881 元/m²,0,1
户型方正，视野开阔，采光充足，开放式城市公园,渝北,175,20115 元/m²,0,0
户型方正，通透户型，采光充足，开放式城市公园,渝北,182.5,17317 元/m²,0,0
户型方正，采光充足，交通方便，挨到公园,渝北,195,20056 元/m²,0,0
标准3房双卫 近轻轨商圈公园 居家舒适,渝北,194.8,22784 元/m²,0,1
户型方正，通透户型，采光充足，开放式城市公园,渝北,200,18905 元/m²,0,0
公园大道品质小区 招商物业 高楼层看中庭 户型方正,渝北,198,20512 元/m²,0,0
三房双位，楼层好。户型方正，通透户型，采光充足,渝北,170,17895 元/m²,0,0
中央公园 中交中央公园悦颂三房200万,渝北,200,20578 元/m²,0,0
公园旁 商圈里 鲁能三房两卫 视野开阔,渝北,185,21765 元/m²,0,1
近公园，诚心出售，户型方正，**三房,渝北,199,23690 元/m²,0,1
电梯房，近公园，近商圈，视野好，居家安静,渝北,188,21488 元/m²,0,1
此房户型方正，通透户型，采光充足,渝北,158,18161 元/m²,0,0
中 央 公园 鲁能泰山7号  精品小户洋楼  出售,渝北,187,21933 元/m²,0,1
精装小三房  朝南 视野好  业主诚心出售,渝北,175,23713 元/m²,0,1
配套成熟，近轻轨，临公园。户型格局好,渝北,191,24487 元/m²,0,1
户型方正 采光好 业主诚心出售,渝北,170,19540 元/m²,0,0
此房是渝北区空港新城中交公园小区,渝北,182,18763 元/m²,0,0
公园旁品质小区，**清水三房！视野好！,渝北,198,22120 元/m²,0,1
中央公园 鲁能城中央公馆一期两房187万,渝北,187,31535 元/m²,0,1
户型方正，视野开阔，采光充足，开放式城市公园,渝北,162,18621 元/m²,0,0
中央公园 鲁能泰山7号十三街区三房180万,渝北,180,21157 元/m²,0,1
价格优 位置中  户型好  采光足,渝北,181,24496 元/m²,0,1
南岸区+万科翰江+板式洋房+带屋顶阁楼,南岸,238,18740 元/m²,0,0
万科金域学府翰江一期一线江景洋房，绿化好，住家舒适,南岸,270,21429 元/m²,0,0
69号山宅大3房2卫+环境清幽+住家舒适+交通便利,南岸,165,12692 元/m²,0,1
低价实惠，出行方便，六公里三居好房。,南岸,72,8050 元/m²,0,1
金隅万科朝南1居室采光好,,,,0,0
万科金域学府翰江一期一线江景洋房，绿化好，住家舒适,南岸,270,21429 元/m²,0,0
69号山宅大3房2卫+环境清幽+住家舒适+交通便利,南岸,165,12692 元/m²,0,1
低价实惠，出行方便，六公里三居好房。,南岸,72,8050 元/m²,0,1
经开区 万科金域学府时光里两房95万,南岸,95,16667 元/m²,0,1
弹子石CBD 次新小区 近轻轨大三房 视野开阔,南岸,182,15845 元/m²,0,0
弹子石精装四房，带一个车位，出行方便,南岸,146,17502 元/m²,0,0
**江岸 小赵提供一室一厅74.5万,南岸,74.5,15210 元/m²,0,1
清水房正规两室，视野好，随时看房,南岸,78,12355 元/m²,0,1
南滨路+万科物业+精装洋房4室+住家安静+拎包入住,南岸,280,22205 元/m²,0,0
南岸区 海峡路轻轨站旁精装两房 采光好,南岸,80,15109 元/m²,0,1
富力现代广场 精装二房带车位  近临轻轨站,南岸,150,17442 元/m²,0,1
华润品质 精装两房 带品牌家电 视野开阔 生活便利,南岸,125,19968 元/m²,0,0
金港尚城  精装4室3厅2卫  带100平露台 得超多,南岸,200,21739 元/m²,0,0
116万买弹子石精装修三房，户型方正，业主诚售,南岸,116,12658 元/m²,0,0
小高层，精装修，有照片，安静无噪音,南岸,170,20531 元/m²,0,1
骏逸天下 3室2厅 南 北,南岸,185,12392 元/m²,0,1
经开区 东原亲亲里三房152万,南岸,152,15408 元/m²,0,1
南坪环线+精装三房+次新小区+双轻轨出行+业主诚心出售,南岸,162.9,15571 元/m²,0,1
近轻轨精装三房带车位 采光视野好 楼龄新，业主诚售,南岸,150,18031 元/m²,0,1
骏逸江岸 一线江景 视野无遮挡 看上水 可住家投 资,南岸,196,14520 元/m²,0,1
住家精装修，小区新，出行便利，可直接拎包入住,南岸,52,15892 元/m²,0,1
南滨路 轻轨旁  满两年 户型方正,南岸,192,15868 元/m²,0,0
精装修，保持好，楼层中间，视野开阔,南岸,165,17742 元/m²,0,1
南岸区 一线江景房 精装修  出行方便 湿地公园,南岸,188,13926 元/m²,0,1
弹子石 锦江华府二期两房120万,南岸,120,21183 元/m²,0,1
此房一线看江无遮挡 装修保持新 采光好 业主安心卖,南岸,160,17021 元/m²,0,0
东海星洲 3室2厅 南,南岸,105,23333 元/m²,0,1
中国核建紫金一品 2室2厅 东南,南岸,135,18318 元/m²,0,0
南坪玛瑙溪一室一厅楼梯房6楼单价6000出头，,南岸,34,6750 元/m²,0,1
弹子石 中核紫金一品一房110万,南岸,110,19643 元/m²,0,0
金隅万科朝南1居室采光好,,,,0,0
南滨路 轻轨旁  满两年 户型方正,南岸,192,15868 元/m²,0,0
精装修，保持好，楼层中间，视野开阔,南岸,165,17742 元/m²,0,1
南岸区 一线江景房 精装修  出行方便 湿地公园,南岸,188,13926 元/m²,0,1
弹子石 锦江华府二期两房120万,南岸,120,21183 元/m²,0,1
此房一线看江无遮挡 装修保持新 采光好 业主安心卖,南岸,160,17021 元/m²,0,0
东海星洲 3室2厅 南,南岸,105,23333 元/m²,0,1
中国核建紫金一品 2室2厅 东南,南岸,135,18318 元/m²,0,0
南坪玛瑙溪一室一厅楼梯房6楼单价6000出头，,南岸,34,6750 元/m²,0,1
弹子石 中核紫金一品一房110万,南岸,110,19643 元/m²,0,0
光电路 古楼一村一房36.5万,南岸,36.5,8146 元/m²,0,1
弹子石CBD  精装一房 买来就可以入住 年轻人过渡房,南岸,55,13395 元/m²,0,1
巴滨路看江带超大阳台158万,南岸,158,11704 元/m²,0,1
