渝中  0  金银湾221号  1室1厅  43平米  0  东  高楼层(共7层)  0  0  0人关注  18天前发布  61万  14187元/平米  金银湾221号小区卖点自我介绍  
渝中  0  华福巷  2室2厅  101.16平米  0  东  低楼层(共9层)  2000年建  0  1人关注  18天前发布  80万  7909元/平米  轻轨优质房，楼层低，采光好，户型方正，单价便宜  
渝中  0  春语江山  2室2厅  95.18平米  0  东  中楼层(共34层)  2013年建  0  0人关注  18天前发布  145万  15235元/平米  春语江山，2室2厅，东  
渝中  0  和平路社区  1室1厅  48平米  0  南  中楼层(共35层)  2005年建  0  0人关注  18天前发布  120万  25000元/平米  精装修+高楼层+看房方便+业主诚心卖  
渝中  0  和泓江山国际  3室1厅  91.77平米  0  西北  高楼层(共40层)  2017年建  0  0人关注  18天前发布  202万  22012元/平米  和泓江山国际，3室1厅，西北  
北碚  0  上城中央一期  2室2厅  77.89平米  0  东  低楼层(共18层)  2016年建  0  0人关注  19天前发布  120万  15407元/平米  轻轨站旁，精装两房，户型好，朝中庭安静  
北碚  0  解放路社区  2室1厅  70.8平米  0  东南  中楼层(共8层)  0  0  11人关注  19天前发布  35万  4944元/平米  房子户型方正，采光好，出行方便。。。。。。。。。。  
北碚  0  金科城幸福里  3室1厅  87平米  0  东  高楼层(共25层)  2018年建  0  0人关注  20天前发布  145万  16667元/平米  此房全款证在手，业主诚心出售，交易方便  
北碚  0  中山路  1室1厅  53平米  0  东南  高楼层(共6层)  1998年建  0  1人关注  20天前发布  35万  6604元/平米  中山路，1室1厅，东南  
北碚  0  碚峡路  1室1厅  55平米  0  东南  中楼层(共9层)  0  0  0人关注  20天前发布  30万  5455元/平米  正规一室，，，出门方便，，楼下就是超市，，，公交车站  
北碚  0  金科城37区  3室2厅  87.15平米  0  南  中楼层(共8层)  0  0  0人关注  20天前发布  150万  17212元/平米  金科城精装3房，全品牌家具家电，可拎包入住，带车位  
北碚  0  文星村  2室2厅  80平米  0  西北  高楼层(共13层)  0  0  0人关注  20天前发布  46万  5750元/平米  文星村，简单装修，大两，室，出，售  
北碚  0  保亿丽景紫园三期  2室1厅  88平米  0  南  高楼层(共18层)  0  0  4人关注  20天前发布  106万  12046元/平米  精装大两房，出门公园，诚心出售  
北碚  0  碚峡路  2室2厅  75.79平米  0  南北  高楼层(共9层)  0  0  15人关注  20天前发布  29万  3827元/平米  碚峡路，2室2厅，南，北  
北碚  0  金科岭上  3室2厅  104.53平米  0  南  低楼层(共27层)  0  0  0人关注  20天前发布  160万  15307元/平米  轻轨站旁，金科品质，，视野开阔，高层采光充足，  
北碚  0  辽宁路  2室1厅  74平米  0  南  高楼层(共9层)  0  0  0人关注  20天前发布  48万  6487元/平米  下半城正规两室出售，，户型采光好，出行方便  
北碚  0  上城中央一期  3室2厅  105.95平米  0  北  高楼层(共18层)  2016年建  0  7人关注  20天前发布  145万  13686元/平米  距离轻轨站近，住家装修，拎包入住  
北碚  0  文星村  3室1厅  75.84平米  0  东南  低楼层(共13层)  0  0  1人关注  20天前发布  46万  6066元/平米  文星湾永辉超市位置平街一楼精三房，不潮湿采光好  
北碚  0  中庚城E组团  2室1厅  81.36平米  0  西南南  高楼层(共18层)  2014年建  0  0人关注  21天前发布  105万  12906元/平米  中庚城E组团，2室1厅，西南，南  
北碚  0  渝能嘉湾壹号A组团  3室2厅  100.84平米  0  南  中楼层(共8层)  2016年建  0  2人关注  21天前发布  155万  15371元/平米  品质楼盘小区环境好，户型方正业主自住精装修  
北碚  0  金科城59区  3室2厅  89平米  0  东南  高楼层(共22层)  2018年建  0  0人关注  21天前发布  139万  15618元/平米  嘉陵江畔，金科品质物业，环境静谧舒适，诚心急售  
北碚  0  财富双星  1室1厅  52.05平米  0  北  中楼层(共27层)  2009年建  0  1人关注  21天前发布  65万  12488元/平米  楼下就是步行街，楼下就是轻轨站，出行方便  
北碚  0  碚峡西路  2室1厅  60.19平米  0  东东南  中楼层(共8层)  0  0  1人关注  22天前发布  42.8万  7111元/平米  近轻轨，临商圈，出行便利，配套成熟，拎包入住  
北碚  0  旭辉朗悦郡  2室1厅  58.43平米  0  东南  低楼层(共7层)  2013年建  0  2人关注  22天前发布  110万  18826元/平米  近轻轨，带40平花园，清水两房，业主诚心出售！  
北碚  0  龙湖·翡翠山  3室2厅  122平米  0  东  中楼层(共8层)  2013年建  0  8人关注  22天前发布  140万  11476元/平米  龙湖翡翠山，看湖，清水。住家安静  
北碚  0  金科城59区  3室2厅  91.37平米  0  东东南  高楼层(共8层)  0  0  3人关注  22天前发布  147万  16089元/平米  江湾风情，金科洋房，品牌家电，精致装修，拎包入住  
北碚  0  金科城幸福里  3室2厅  90平米  0  东  高楼层(共26层)  0  0  0人关注  22天前发布  150万  16667元/平米  金科品质小区，交通便利，业主诚心出售，随时看房。  
北碚  0  保亿丽景紫园三期  3室2厅  109平米  0  南  低楼层(共11层)  0  0  0人关注  22天前发布  128万  11744元/平米  精装拎包入住，开车出行方便，视野开阔，  
北碚  0  劳动村  2室1厅  40.29平米  0  东南  低楼层(共6层)  0  0  5人关注  22天前发布  23万  5709元/平米  劳动村低楼层证上面积只有40平实际面积多个房间  
北碚  0  金科城幸福里  4室2厅  142平米  0  西北  高楼层(共11层)  0  0  2人关注  22天前发布  200万  14085元/平米  金科大横厅洋房，纯内圈，视野好，业主诚心出售  
北碚  0  金科金辉博翠山揽翠  4室2厅  127平米  0  南  高楼层(共8层)  2019年建  0  0人关注  22天前发布  200万  15749元/平米  业主诚心出售，横厅4房，品质小区，住家舒适  
北碚  0  金科金辉博翠山揽翠  4室2厅  139.79平米  0  南  高楼层(共6层)  2019年建  0  0人关注  22天前发布  248万  17741元/平米  业主诚心出售，横厅4房，品质小区，住家舒适  
北碚  0  人民村  1室2厅  45平米  0  南  中楼层(共7层)  1992年建  0  0人关注  22天前发布  33.8万  7512元/平米  人民村，1室2厅，南  
北碚  0  北泉花园  2室1厅  81平米  0  西南  高楼层(共9层)  0  0  1人关注  22天前发布  85万  10494元/平米  北泉花园，中楼层，住家安静，拎包入住  
北碚  0  金科城59区  3室1厅  102.87平米  0  南  低楼层(共9层)  2017年建  0  0人关注  22天前发布  173万  16818元/平米  金科城2楼带L型花园，私密性好，诚心出售  
江北  0  保利江上明珠四期  3室1厅  93平米  0  南  中楼层(共23层)  2012年建  0  2人关注  10天前发布  165万  17742元/平米  观音桥保利3房，，视野开阔，，诚心出售，，随时看房  
江北  0  银都公寓  3室2厅  138.7平米  0  西南  中楼层(共24层)  2007年建  0  0人关注  10天前发布  160万  11536元/平米  红旗河沟轻轨站正规大三房，住家装修，业主诚心出售  
江北  0  东原D7四期  3室2厅  97.65平米  0  东南  高楼层(共33层)  2013年建  0  1人关注  10天前发布  235万  24066元/平米  东原D7四期，3室2厅，东南  
江北  0  港城印象西区  3室1厅  100.6平米  0  南  高楼层(共30层)  0  0  1人关注  10天前发布  122万  12128元/平米  港城印象西区，3室1厅，南  
江北  0  鹏润蓝海C区  3室1厅  77平米  0  南  低楼层(共30层)  2006年建  0  1人关注  10天前发布  122万  15845元/平米  此房满五，户型方正，简单装修，采光好，配套齐全  
江北  0  东原D7四期  3室2厅  113.48平米  0  南  中楼层(共33层)  2013年建  0  4人关注  10天前发布  248万  21855元/平米  小区环境绿化好，楼层视野无遮挡，朝小区，业主诚心出售  
江北  0  光华观府国际  2室1厅  72.5平米  0  南东南  中楼层(共34层)  2011年建  0  1人关注  10天前发布  170万  23449元/平米  临商圈，双轻轨，配套成熟，业主诚心出售。  
江北  0  金鹏北城旺角  2室1厅  57.09平米  0  东  低楼层(共32层)  2011年建  0  0人关注  10天前发布  110万  19268元/平米  观音桥商圈，近3号线轻轨，交通方便，配套成熟，诚心买  
江北  0  金秋家园  2室1厅  79平米  0  南  中楼层(共33层)  2007年建  0  1人关注  10天前发布  120万  15190元/平米  楼层好，视野通达，正两房精装修。  
江北  0  东原D8公馆  1室0厅  33.83平米  0  东南  高楼层(共32层)  2015年建  0  1人关注  10天前发布  54万  15963元/平米  轻轨出口，精品住宅，住家好装修  
江北  0  龙湖春森彼岸四期  2室1厅  76平米  0  西南  低楼层(共50层)  2018年建  0  2人关注  10天前发布  178万  23422元/平米  龙湖次新，纯看中庭，精装修住家安静，双轻轨  
江北  0  前卫江畔  1室1厅  43.92平米  0  西南  中楼层(共33层)  2008年建  0  2人关注  10天前发布  67.9万  15460元/平米  北滨路精装正规一室一厅，无非税，看江效果好，轨道在建  
江北  0  半山华府  2室2厅  82平米  0  南  高楼层(共30层)  2012年建  0  1人关注  10天前发布  150万  18293元/平米  半山华府，2室2厅，南  
江北  0  鲁能星城十一街区  2室1厅  90.72平米  0  南  低楼层(共32层)  2008年建  0  1人关注  10天前发布  155万  17086元/平米  安静两房，朝南，简单装修，公园近，商圈近  
江北  0  保利江上明珠乐园  3室2厅  97.85平米  0  南  低楼层(共33层)  2018年建  0  0人关注  10天前发布  180万  18396元/平米  保利江山明珠乐园，朝南清水3房，看房有钥匙  
江北  0  聚金花园  3室2厅  133平米  0  南  低楼层(共34层)  2006年建  0  2人关注  10天前发布  147万  11053元/平米  观音桥商圈，正规大三房，配套齐全  
江北  0  保利观澜悦城  3室1厅  97.53平米  0  西北  低楼层(共39层)  2018年建  0  1人关注  10天前发布  230万  23583元/平米  精装三房，绿化覆盖率高，设计风格简约有格调，带花园  
江北  0  北大资源江山名门E区  3室2厅  85.83平米  0  南  高楼层(共18层)  2016年建  0  0人关注  10天前发布  137万  15962元/平米  北大资源江山名门E区，3室2厅，南  
江北  0  东原D7一期  2室1厅  73.8平米  0  西  中楼层(共43层)  2011年建  0  4人关注  10天前发布  147万  19919元/平米  东原D7一期，实木装修，家具九成新。  
江北  0  中海紫御江山天誉  3室2厅  89.92平米  0  北  高楼层(共44层)  0  0  1人关注  10天前发布  299万  33252元/平米  江北嘴，现代风格精装三房，样板房装修，拎包入住  
江北  0  金科廊桥水岸(江北)  3室2厅  144.95平米  0  南  低楼层(共33层)  2008年建  0  6人关注  10天前发布  233万  16075元/平米  精装看江大4房，近2年装修好，，居家很安静  
江北  0  凤凰湾驭峰  2室1厅  68.55平米  0  东东南  中楼层(共17层)  2014年建  0  2人关注  10天前发布  120万  17506元/平米  凤凰湾住家两房，户型好，安静舒适  
江北  0  鲁能星城十二街区  3室2厅  129.46平米  0  南  高楼层(共32层)  2010年建  0  0人关注  10天前发布  245万  18925元/平米  户型通透，采光好，随心装修。安静。  
江北  0  珠江国际  2室2厅  99.25平米  0  南  高楼层(共39层)  2013年建  0  0人关注  10天前发布  170万  17129元/平米  北滨路，低单价，住家安静绿化好  
江北  0  雨轩华新小区  2室1厅  93平米  0  南  高楼层(共21层)  2003年建  0  0人关注  11天前发布  120万  12904元/平米  看江大两房，户型方正采光好。房屋新装修，保养很好  
江北  0  中亿阳明山水  2室1厅  81.59平米  0  南  低楼层(共28层)  2017年建  0  0人关注  11天前发布  165万  20224元/平米  正规两房，门口轻轨，超市，环境好，配套完善正规两房  
江北  0  绿地新都会  1室0厅  40.01平米  0  南  中楼层(共32层)  2012年建  0  0人关注  11天前发布  57万  14247元/平米  大石坝，精装单配，朝南，可拎包入住，可自住可出租  
江北  0  融景城臻苑  3室2厅  89.92平米  0  东  低楼层(共31层)  2019年建  0  3人关注  11天前发布  252万  28025元/平米  融景城臻苑，3室2厅，东  
江北  0  丽景苑(江北)  2室2厅  74.63平米  0  东南  中楼层(共30层)  2008年建  0  2人关注  11天前发布  96万  12864元/平米  南桥寺精装安静两房，朝中庭，视野好  
江北  0  中冶重庆早晨  3室2厅  128.16平米  0  南  高楼层(共33层)  2013年建  0  5人关注  11天前发布  220万  17167元/平米  江北北滨路重庆早晨高层看江看洪崖洞清水三房诚心出售  
渝北  0  新江与城清晖时光  3室2厅  148.42平米  0  东南  低楼层(共41层)  2016年建  0  0人关注  7天前发布  245万  16508元/平米  住家舒适，采光充足，小区新环境好，龙湖物业管理好  
渝北  0  桃源居国际花园  3室2厅  69.5平米  0  东南  低楼层(共18层)  2016年建  0  2人关注  7天前发布  84万  12087元/平米  空港双公园，品质小区，精装修。  
渝北  0  龙湖江与城薇澜岸  2室1厅  84.73平米  0  南  高楼层(共26层)  2014年建  0  2人关注  7天前发布  175万  20654元/平米  龙湖洋房小区，朝南精装小两居。  
渝北  0  紫荆商业广场  1室1厅  43.13平米  0  南  中楼层(共27层)  2015年建  0  0人关注  7天前发布  75万  17390元/平米  紫荆广场，2016年接房的次新小区，，轻轨6号线黄泥磅站  
渝北  0  长安锦尚城  3室1厅  85.54平米  0  西南  低楼层(共32层)  0  0  1人关注  7天前发布  112.8万  13187元/平米  小区地理位置棒，绿化高，居民素质高配套：有健身器材  
渝北  0  融创凡尔赛领馆四期  2室1厅  71平米  0  东南  高楼层(共33层)  2018年建  0  0人关注  7天前发布  150.1万  21141元/平米  融创凡尔赛领馆四期，2室1厅，东南  
渝北  0  嘉悦江庭  3室2厅  97平米  0  南  高楼层(共26层)  2016年建  0  4人关注  7天前发布  148万  15258元/平米  户型方正，业主诚心出售，距离轻轨站近，龙湖物业管理  
渝北  0  融创凡尔赛领馆二期  3室1厅  99.18平米  0  东东南  低楼层(共33层)  2015年建  0  0人关注  7天前发布  193万  19460元/平米  此房满五唯一，省个税。视野看山看湖  
渝北  0  阿布阿布  3室1厅  78.42平米  0  东南  高楼层(共24层)  2009年建  0  11人关注  7天前发布  124.8万  15915元/平米  轻轨精装三房两卫，，，带大屋顶露台，，生活配套成熟  
渝北  0  桂馥家园  2室1厅  74.39平米  0  南  中楼层(共26层)  2013年建  0  4人关注  7天前发布  95万  12771元/平米  公园旁的正两房，户型很好，离公园商圈都比较近。  
渝北  0  渝北名都  2室1厅  87.6平米  0  南  中楼层(共7层)  2007年建  0  0人关注  7天前发布  77万  8790元/平米  装修保持好，交通方便、方便出行，环境优美，.  
渝北  0  金科天元道一期一组团  4室1厅  148.57平米  0  南  低楼层(共27层)  2017年建  0  1人关注  7天前发布  268万  18039元/平米  金科天元道，横厅大户型，朝中庭，采光通风好  
渝北  0  丰源丽景  3室2厅  119.53平米  0  东南  中楼层(共18层)  2007年建  0  2人关注  7天前发布  150万  12550元/平米  双轻轨3号线5号线，户型结构方正，看中庭，生活方便  
渝北  0  北大资源悦来峰尚  3室2厅  97.82平米  0  南东南  低楼层(共27层)  0  0  0人关注  7天前发布  163万  16664元/平米  小区环境好，采光充足，配套设施齐全，交通便利  
渝北  0  联发瞰青  2室2厅  89平米  0  东南南  高楼层(共33层)  2014年建  0  3人关注  7天前发布  123万  13821元/平米  联发瞰青，2室2厅，东南，南  
渝北  0  中渝爱都会  2室2厅  108.88平米  0  南  低楼层(共31层)  2008年建  0  1人关注  7天前发布  174万  15981元/平米  中渝品质70年产权+正规大2房看中庭诚心出售  
渝北  0  中渝爱都会  2室2厅  97平米  0  南  中楼层(共31层)  2008年建  0  3人关注  7天前发布  150万  15464元/平米  中渝品质70年产权+正规大2房看中庭诚心出售  
渝北  0  融科金湖湾  3室1厅  100.92平米  0  南  高楼层(共32层)  2014年建  0  0人关注  7天前发布  182万  18035元/平米  鸳鸯商圈精装三房双卫，可拎包入住。  
渝北  0  龙湖江与城原山时光  2室1厅  79.96平米  0  东南  中楼层(共33层)  2017年建  0  1人关注  7天前发布  170万  21261元/平米  精装两房看江户型，楼层好。诚心出售。  
渝北  0  北大资源博雅二期  2室1厅  62平米  0  南  低楼层(共33层)  2016年建  0  3人关注  7天前发布  171万  27581元/平米  照母山精装小两房，业主诚心，，近轻轨，，近商圈  
渝北  0  加新沁园  2室1厅  91.35平米  0  北  中楼层(共28层)  0  0  1人关注  7天前发布  128万  14013元/平米  轻轨2房，生活方便，视野好无遮挡  
渝北  0  首成鼎尚名都  3室2厅  93平米  0  东西  高楼层(共34层)  0  0  2人关注  7天前发布  112万  12044元/平米  自住精装房户型方正，配套齐全，交通便利物业给力绿化  
渝北  0  渝铁西苑  3室2厅  100.51平米  0  东南  高楼层(共28层)  0  0  0人关注  7天前发布  140万  13929元/平米  格局好，户型方正采光好，中间楼层，交通便利  
渝北  0  太阳园  2室1厅  67.72平米  0  西  高楼层(共30层)  2008年建  0  0人关注  7天前发布  99万  14620元/平米  近冉家坝轻轨，配套齐全，精装修  
渝北  0  诚投天邻风景  3室2厅  121.25平米  0  北  高楼层(共32层)  2008年建  0  0人关注  7天前发布  198万  16330元/平米  天邻风景精装三房两卫，商品房，拎包入住  
渝北  0  龙湖花园南苑  3室2厅  148.13平米  0  东南  低楼层(共15层)  2000年建  0  0人关注  7天前发布  180万  12152元/平米  龙湖花园南苑，3室2厅，东南  
渝北  0  城市假日  2室1厅  94平米  0  东南  中楼层(共26层)  0  0  0人关注  7天前发布  109.8万  11681元/平米  户型方正，住家精装修，朝向好，电梯房诚心出售  
渝北  0  鲁能泰山7号十七街区  3室2厅  84.19平米  0  南  中楼层(共9层)  2018年建  0  0人关注  7天前发布  190万  22569元/平米  鲁能泰山7号十七街区，3室2厅，南  
渝北  0  世茂茂悦府一二期高层  3室1厅  106.68平米  0  东南  高楼层(共30层)  2017年建  0  2人关注  7天前发布  225万  21092元/平米  诚心出售，三房双卫，采光好，看房方便  
渝北  0  安泰城市理想  2室2厅  74.02平米  0  南  高楼层(共34层)  2016年建  0  5人关注  7天前发布  145万  19590元/平米  安泰城市理想，2室2厅，南  
沙坪坝  0  南方新城鑫苑  1室1厅  55.9平米  0  南  低楼层(共11层)  2005年建  0  0人关注  8天前发布  68万  12165元/平米  石桥铺南方社区，住家安静，出行方便，配套成熟  
九龙坡  0  联发欣悦  2室2厅  66平米  0  东南  低楼层(共28层)  2017年建  0  2人关注  9天前发布  95万  14394元/平米  盘龙商圈，清水两房，朝南，户型方正，随时看房，近轻轨  
沙坪坝  0  金杜洋光  2室1厅  73.43平米  0  东南  低楼层(共18层)  2007年建  0  0人关注  8天前发布  73万  9942元/平米  金杜洋光，2室1厅，东南  
沙坪坝  0  上筑融汇国际温泉  1室0厅  44平米  0  东  高楼层(共25层)  2009年建  0  0人关注  8天前发布  65万  14773元/平米  站西路住家单配，户型方正，中间楼层采光好  
沙坪坝  0  金科·天宸六街区  3室2厅  133平米  0  南  中楼层(共7层)  0  0  1人关注  8天前发布  350万  26316元/平米  大横厅洋房，阔景景观阳台，小区内庭安静宜居  
九龙坡  0  巴国公馆  3室1厅  118平米  0  东  低楼层(共33层)  2006年建  0  0人关注  9天前发布  138万  11695元/平米  巴国城后门，品质三房，交通出行方便  
九龙坡  0  东原九城时光  2室2厅  75平米  0  南  高楼层(共42层)  2016年建  0  1人关注  9天前发布  140万  18667元/平米  东原九城时光，装修2房，拧包入住，小区安静  
九龙坡  0  万科西九  2室1厅  58平米  0  东  高楼层(共34层)  2016年建  0  0人关注  9天前发布  118万  20345元/平米  小区恰好位于杨家坪商圈边，石坪桥片区内  
沙坪坝  0  华宇金沙时代北苑  2室1厅  45.25平米  0  东  中楼层(共33层)  2012年建  0  1人关注  8天前发布  77万  17017元/平米  金沙时代装修两房户型方正，全朝中庭，拎包入住  
南岸  0  和记黄埔御峰  3室1厅  107.26平米  0  东南  高楼层(共34层)  2017年建  0  2人关注  9天前发布  178万  16596元/平米  海棠溪轻轨站旁清水三房，次新小区，绿化好，住家安静  
九龙坡  0  通用晶城  2室1厅  73平米  0  东南  高楼层(共27层)  2017年建  0  0人关注  9天前发布  120万  16439元/平米  环线奥体站，清水2房主力户型，无浪费.遮挡  
九龙坡  0  九龙大厦  4室1厅  146平米  0  南  高楼层(共26层)  0  0  0人关注  9天前发布  149.99万  10274元/平米  大公馆转盘，，四房出售。。。。。。  
九龙坡  0  紫薇南苑  3室1厅  108.29平米  0  东南  低楼层(共32层)  2007年建  0  0人关注  9天前发布  130万  12005元/平米  5号线旁，正规三房，住家装修，户型方正，拎包入住  
九龙坡  0  港韵新苑  2室1厅  60.3平米  0  东南  低楼层(共18层)  2007年建  0  0人关注  9天前发布  72万  11941元/平米  港韵新苑，2室1厅，东南  
九龙坡  0  华宇老街印象  2室2厅  76.49平米  0  东  高楼层(共27层)  2008年建  0  0人关注  9天前发布  100万  13074元/平米  门口公交站，轻轨500米，住家装修  
九龙坡  0  港韵新苑  2室1厅  87.4平米  0  东南  中楼层(共18层)  2007年建  0  0人关注  9天前发布  95万  10870元/平米  滩子口精装房户型方正，采光视野好，可以拎包入住  
沙坪坝  0  金科廊桥水乡四组团  2室1厅  73平米  0  南  低楼层(共18层)  2015年建  0  1人关注  8天前发布  105万  14384元/平米  金科品质物业，正规两房，采光好  
沙坪坝  0  学林佳苑  4室2厅  122平米  0  东南  中楼层(共32层)  2008年建  0  1人关注  8天前发布  162万  13279元/平米  户型好，装修好，小区配套齐全，交通方便  
沙坪坝  0  万科金色悦城  1室0厅  33平米  0  南  高楼层(共31层)  2016年建  0  7人关注  8天前发布  26万  7879元/平米  万科金色悦城，1室0厅，南  
沙坪坝  0  西城的湖  1室0厅  35.35平米  0  东南  高楼层(共14层)  2013年建  0  0人关注  8天前发布  46万  13013元/平米  业主诚心卖，房间干净整洁，价格亲民  
沙坪坝  0  金科·天宸八街区  4室1厅  133.36平米  0  西  低楼层(共10层)  0  0  18人关注  8天前发布  275万  20621元/平米  西永金科品质横厅洋房，一梯两户，业主住家装修带车位  
大渡口  0  融创春晖十里  1室1厅  55.42平米  0  东南  高楼层(共34层)  2018年建  0  0人关注  17天前发布  79万  14255元/平米  融创品质小区，户型方正，视野开阔采光好，住家安静  
南岸  0  中国核建紫金一品  2室2厅  78.36平米  0  南  中楼层(共32层)  2018年建  0  0人关注  9天前发布  154.9万  19768元/平米  紫金一品正规两房，安静不吵视野好。  
南岸  0  北斗星苑  2室1厅  80平米  0  南  中楼层(共32层)  2016年建  0  2人关注  9天前发布  92万  11500元/平米  清水正规两房，户型方正，无需改动，南北朝向看房方便  
南岸  0  万友康苑  3室2厅  86.26平米  0  南北  中楼层(共28层)  2011年建  0  1人关注  9天前发布  116万  13448元/平米  邻近轻轨，环境安静，出行方便，配套齐全  
南岸  0  重庆湾1号  1室1厅  62.52平米  0  东北  中楼层(共34层)  2007年建  0  0人关注  9天前发布  74.9万  11981元/平米  重庆湾1号，1室1厅，东北  
南岸  0  玛瑙苑  2室1厅  81平米  0  东南  低楼层(共9层)  0  0  3人关注  9天前发布  55万  6791元/平米  南坪商圈正规两房，交通出行都方便  
南岸  0  蔚蓝时光  2室1厅  104.06平米  0  东南  高楼层(共27层)  2006年建  0  0人关注  9天前发布  105万  10091元/平米  精装大两房，楼层适中，视野采光好  
九龙坡  0  四季花园  1室1厅  42.1平米  0  东南  中楼层(共29层)  2007年建  0  3人关注  9天前发布  62万  14727元/平米  杨家坪轻轨站旁，精装一房，出行方便，随时看房  
九龙坡  0  龙城锦都  3室2厅  98平米  0  东南  低楼层(共7层)  2006年建  0  0人关注  9天前发布  90万  9184元/平米  龙城锦都住家三房出售，，住家安静  
九龙坡  0  珠江彩世界  1室1厅  55.98平米  0  东南  中楼层(共24层)  2005年建  0  0人关注  10天前发布  64万  11433元/平米  杨家坪珠江彩世界业主诚心出售。。。。  
九龙坡  0  和泓四季A区  3室2厅  106.84平米  0  东南  高楼层(共31层)  2016年建  0  0人关注  10天前发布  135万  12636元/平米  和泓四季A区，3室2厅，东南  
沙坪坝  0  中渝春华秋实一期  2室2厅  77平米  0  东  高楼层(共31层)  0  0  0人关注  8天前发布  98万  12728元/平米  此房满两年，业主诚心出售，邻永辉，出门公交  
沙坪坝  0  金科廊桥水乡D区  2室1厅  74.38平米  0  南东南  低楼层(共18层)  2011年建  0  1人关注  8天前发布  95万  12773元/平米  金科精装修两房，位置安静，，拎包入住  
沙坪坝  0  中渝春华秋实二期  2室2厅  82.53平米  0  南  高楼层(共31层)  0  0  0人关注  8天前发布  93万  11269元/平米  中渝二期，正南两房，看湖视野，环境优美  
沙坪坝  0  中渝春华秋实二期  2室2厅  82.53平米  0  南  高楼层(共31层)  0  0  0人关注  8天前发布  93万  11269元/平米  中渝二期，正南两房，业主诚心出售  
南岸  0  美心江与江南  2室1厅  73.69平米  0  东  低楼层(共13层)  0  0  1人关注  9天前发布  115万  15606元/平米  南滨路优选位置，万象汇商圈，居家舒适小区  
南岸  0  融创铂爵郡  3室2厅  96.03平米  0  东  中楼层(共33层)  2018年建  0  3人关注  9天前发布  140万  14579元/平米  融创次新小区，正规三房双卫，业主诚心，采光好  
南岸  0  一米阳光  1室1厅  38.85平米  0  西南  低楼层(共34层)  2008年建  0  3人关注  9天前发布  60万  15445元/平米  正规一室一厅，户型方正，采光充足，住家安静  
南岸  0  保利观塘上锦  3室1厅  86.54平米  0  东南  中楼层(共20层)  0  0  0人关注  9天前发布  95万  10978元/平米  六公里轻轨-保利观塘上锦-清水端头房-业主诚心出售  
南岸  0  金辉城花样派  3室2厅  93平米  0  东  低楼层(共28层)  2015年建  0  0人关注  9天前发布  170万  18280元/平米  融侨半岛金辉城花样派+朝中庭住家装修3房+安静舒适  
大渡口  0  古渡春色  2室1厅  72平米  0  东南  低楼层(共33层)  2012年建  0  0人关注  17天前发布  80万  11112元/平米  本房视野广阔，采光通透，房龄2012年的小区。  
大渡口  0  佳兆业·滨江新城·墨香庭  3室2厅  95平米  0  南  低楼层(共32层)  0  0  0人关注  17天前发布  168万  17685元/平米  户型方正，拎包入住，品质小区，出行方便，，绿化好  
大渡口  0  金科星辰三期  3室1厅  75平米  0  南  低楼层(共18层)  0  0  0人关注  17天前发布  105万  14000元/平米  双山次新房，金科物业，品质小区  
大渡口  0  古渡春色  2室2厅  70.43平米  0  东南  中楼层(共33层)  2012年建  0  0人关注  17天前发布  83.1万  11799元/平米  万达广场龙湖天街配套齐全交通方便两房  
大渡口  0  华仁万有广场  2室1厅  53.75平米  0  东南  低楼层(共33层)  2015年建  0  1人关注  17天前发布  68万  12652元/平米  小区门口就是公交车站，可快速通达各个商圈  
九龙坡  0  中粮鸿云  3室2厅  97.58平米  0  东南  低楼层(共32层)  0  0  1人关注  10天前发布  158万  16192元/平米  品质小区，一期房源，超中庭，业主诚心出售  
九龙坡  0  广厦城蜜宫  2室1厅  59平米  0  西南  高楼层(共32层)  2015年建  0  8人关注  10天前发布  76万  12882元/平米  15年次新小区，住家装修,业主诚心出售，  
九龙坡  0  渝州新城  2室1厅  88平米  0  南  中楼层(共25层)  2007年建  0  4人关注  10天前发布  97万  11023元/平米  次新小区近轻轨，户型方正采光好  
九龙坡  0  上创雅园  1室1厅  52平米  0  东南  低楼层(共28层)  2007年建  0  2人关注  10天前发布  66万  12693元/平米  住家装修，面积大，楼层高，住家安逸，视野开阔  
九龙坡  0  晋愉V时代  2室1厅  73.85平米  0  西南  低楼层(共32层)  0  0  1人关注  10天前发布  129万  17468元/平米  二郎轻轨环线旁，晋愉V时代，精装两房配套齐全拎包入住  
沙坪坝  0  中渝春华秋实一期  2室2厅  77.52平米  0  南  中楼层(共31层)  0  0  0人关注  8天前发布  102万  13158元/平米  业主诚心出售，精装两房，温馨舒适，采光很好  
沙坪坝  0  中渝春华秋实二期  2室1厅  82.45平米  0  南  高楼层(共31层)  0  0  0人关注  8天前发布  93万  11280元/平米  中渝春华秋实二期，2室1厅，南  
沙坪坝  0  兴亚沙滨国际  2室2厅  80.64平米  0  南  中楼层(共21层)  2017年建  0  2人关注  8天前发布  136万  16866元/平米  房龄新，楼层好，住家装修，，必看过来好房  
南岸  0  铭仕上馆  2室1厅  72.58平米  0  南  中楼层(共6层)  2014年建  0  0人关注  9天前发布  106万  14605元/平米  铭仕上馆，精装两房，采光好，拎包入住，江南枢纽.  
南岸  0  金阳罗马假日  3室1厅  82.14平米  0  东南  低楼层(共34层)  2007年建  0  1人关注  10天前发布  126万  15340元/平米  环线南湖站，碧桂园物业，精装修，三面采光，住家安静  
